case;id;position;input;word;ldo;ldo_acc;ldo_acc_mean;ldo_acc_mean_dik;udo;udo_acc;udo_acc_mean;udo_acc_mean_dik;OND_mean_1;OLD20_m_mean_1;OLD20_sd_mean_1;OUP_mean_1;OS_mean_1;l1;l2;l3;l4;l5;l6;l7;l_avg.1;l_avg.2;l_avg.3;l_avg.4;l_avg.5;l_avg.6;l_avg.7;l_ratio_1;l_ratio_2;l_ratio_3;l_ratio_4;l_ratio_5;l_ratio_6;l_ratio_7;l_mean;l_min;l_max;l_sd;l_avg_mean;l_avg_min;l_avg_max;l_avg_sd;l_ratio_mean;l_ratio_min;l_ratio_max;l_ratio_sd;bg1;bg2;bg3;bg4;bg5;bg6;bg_avg.1;bg_avg.2;bg_avg.3;bg_avg.4;bg_avg.5;bg_avg.6;bg1_ratio;bg2_ratio;bg3_ratio;bg4_ratio;bg5_ratio;bg6_ratio;bg_mean;bg_min;bg_max;bg_sd;bg_avg_mean;bg_avg_min;bg_avg_max;bg_avg_sd;bg_ratio_mean;bg_ratio_min;bg_ratio_max;bg_ratio_sd;tg1;tg2;tg3;tg4;tg5;tg_mean;tg_min;tg_max;tg_sd;CV;CV_freq;CV_beg;CV_end;filter_$;LG_l_mean;LG_l_min;LG_l_avg_mean;LG_l_avg_min;LG_l_ratio_mean;LG_l_ratio_min;LG_bg_mean;LG_bg_min;LG_bg_avg_mean;LG_bg_avg_min;LG_bg_ratio_mean;LG_bg_ratio_min;LG_CV_freq;ZOND_mean_1;ZOLD20_m_mean_1;ZOLD20_sd_mean_1;ZOUP_mean_1;ZOS_mean_1;ZCV_beg;ZLG_CV_freq;ZLG_l_mean;ZLG_l_min;ZLG_l_avg_mean;ZLG_l_avg_min;ZLG_l_ratio_mean;ZLG_l_ratio_min;ZLG_bg_mean;ZLG_bg_min;ZLG_bg_avg_mean;ZLG_bg_avg_min;ZLG_bg_ratio_mean;ZLG_bg_ratio_min
13046;1864;5;##vastine####;vastine;vastine;1;1;1;vastine;1;1;1;0;3,25;,638666374;5;0;164;410;128;288;199;57;85;101,938679245283;355,749055585537;150,871520342612;235,241032998565;213,961077844311;362,577085088458;184,351206434316;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,930075703510908;,157207949272618;,461076450998357;190,142857142857;57;410;123,368592128668;229,24137964844;101,938679245283;362,577085088458;98,6703483900516;,911764060085122;,157207949272618;1,60881032807367;,486195113600601;78;28;25;41;10;5;49,2197802197802;29,7567567567568;62,4475138121547;29,5467625899281;80,1402714932127;42,7080291970803;,631022823330516;1,06274131274131;2,49790055248619;,720652746095806;8,01402714932127;8,54160583941606;1558,57142857143;99;10000;3722,56277570273;48,9698523448188;29,5467625899281;80,1402714932127;19,692205256362;3,57799173723186;,631022823330516;8,54160583941606;3,70561651247793;8;11;4;1;1;5;1;11;4,41588043316392;CVCCVCV;1162;1;1;0;2,27908001546042;1,75587485567249;2,36029301351762;2,0083390024114;-,040117530816153;-,803525497495417;3,19272671057408;1,99563519459755;1,6899287945241;1,47050990259956;,553639333302692;-,199954932566886;3,06520612805431; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13047;1864;6;#vastine#####;vastine;vastine;1;1;1;vastine;1;1;1;0;3,25;,638666374;5;0;164;410;128;288;199;57;85;101,938679245283;355,749055585537;150,871520342612;235,241032998565;213,961077844311;362,577085088458;184,351206434316;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,930075703510908;,157207949272618;,461076450998357;190,142857142857;57;410;123,368592128668;229,24137964844;101,938679245283;362,577085088458;98,6703483900516;,911764060085122;,157207949272618;1,60881032807367;,486195113600601;78;28;25;41;10;5;49,2197802197802;29,7567567567568;62,4475138121547;29,5467625899281;80,1402714932127;42,7080291970803;,631022823330516;1,06274131274131;2,49790055248619;,720652746095806;8,01402714932127;8,54160583941606;123,857142857143;55;221;55,6040423333549;48,9698523448188;29,5467625899281;80,1402714932127;19,692205256362;3,57799173723186;,631022823330516;8,54160583941606;3,70561651247793;8;11;4;1;1;5;1;11;4,41588043316392;CVCCVCV;1162;1;1;0;2,27908001546042;1,75587485567249;2,36029301351762;2,0083390024114;-,040117530816153;-,803525497495417;2,09292105746195;1,74036268949424;1,6899287945241;1,47050990259956;,553639333302692;-,199954932566886;3,06520612805431; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13048;1864;7;vastine######;vastine;vastine;1;1;1;vastine;1;1;1;0;3,25;,638666374;5;0;164;410;128;288;199;57;85;101,938679245283;355,749055585537;150,871520342612;235,241032998565;213,961077844311;362,577085088458;184,351206434316;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,930075703510908;,157207949272618;,461076450998357;190,142857142857;57;410;123,368592128668;229,24137964844;101,938679245283;362,577085088458;98,6703483900516;,911764060085122;,157207949272618;1,60881032807367;,486195113600601;78;28;25;41;10;5;49,2197802197802;29,7567567567568;62,4475138121547;29,5467625899281;80,1402714932127;42,7080291970803;,631022823330516;1,06274131274131;2,49790055248619;,720652746095806;8,01402714932127;8,54160583941606;82,2857142857143;42;137;31,5473944286703;48,9698523448188;29,5467625899281;80,1402714932127;19,692205256362;3,57799173723186;,631022823330516;8,54160583941606;3,70561651247793;8;11;4;1;1;5;1;11;4,41588043316392;CVCCVCV;1162;1;1;0;2,27908001546042;1,75587485567249;2,36029301351762;2,0083390024114;-,040117530816153;-,803525497495417;1,91532444340896;1,6232492903979;1,6899287945241;1,47050990259956;,553639333302692;-,199954932566886;3,06520612805431; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13049;1865;1;######vastoin;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;4335,14285714286;164;10000;3840,69817561735;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;1;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;3,63700341347234;2,2148438480477;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301;-,762483446057557;-,433890304640726;-1,32070661827771;-,0564510093733939;-,789450496496574;,535591062619406;,659339700777378;1,19347070519457;,714618745413281;,574929799610831;,334548124983807;,810222146730022;,947439068535653;,915904561956309;1,22294209626801;,915027271913437;1,37324537548042;-,245113360805013;-,754357989223737
13050;1865;2;#####vastoin#;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;4065,28571428571;111;10000;4090,36480501376;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;3,60909107386051;2,04532297878666;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13051;1865;3;####vastoin##;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;3515,85714285714;111;10000;4350,61763540808;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;3,54603122040365;2,04532297878666;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13052;1865;4;###vastoin###;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;2665,85714285714;97;10000;4365,50010226287;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;3,4258368728606;1,98677173426624;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13053;1865;5;##vastoin####;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;1535;97;10000;3732,87494209669;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;3,18610837981321;1,98677173426624;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13054;1865;6;#vastoin#####;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;114,714285714286;55;221;57,2704527824319;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;2,05961750526442;1,74036268949424;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13055;1865;7;vastoin######;vastoin;vastoin;1;1;1;vastoin;1;1;1;0;2,85;,366347549;5;0;164;410;128;288;88;198;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;134,634899328859;213,961077844311;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,653619532815569;,925401956257084;1,65206248446137;267,857142857143;88;599;181,586002187603;222,139050061947;101,938679245283;362,577085088458;104,081044365168;1,15215318433543;,653619532815569;1,65206248446137;,377682052834831;78;28;25;27;13;122;49,2197802197802;29,7567567567568;62,4475138121547;23,0412371134021;26,2244897959184;80,1402714932127;,631022823330516;1,06274131274131;2,49790055248619;,853379152348224;2,01726844583987;,656887471255842;164,142857142857;42;599;200,935668454217;45,1383415318708;23,0412371134021;80,1402714932127;22,9085558216781;1,28653329300033;,631022823330516;2,49790055248619;,782973524153794;8;11;3;2;13;7,4;2;13;4,82700735445887;CVCCVVC;1484;1;0;0;2,42790323204948;1,94448267215017;2,34662491035259;2,0083390024114;,0615102244768146;-,184674977792558;2,21522198867403;1,6232492903979;1,65454559823335;1,36250579320171;,109421029395367;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13056;1866;1;######vastuun;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;4335,14285714286;164;10000;3840,69817561735;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;1;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;3,63700341347234;2,2148438480477;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301;,377252646704114;-1,09783874326466;,0648380824902998;1,4692519466643;,56350665259781;,535591062619406;,659339700777378;1,00177984808189;,233851076993747;,509589671751469;,334548124983807;,555270053495943;-,0275133735261476;,915904561956309;1,22294209626801;,38112007836309;,858799389173688;-,00718349071716736;-,754357989223737
13057;1866;2;#####vastuun#;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;4065,28571428571;111;10000;4090,36480501376;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;3,60909107386051;2,04532297878666;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13058;1866;3;####vastuun##;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;3515,85714285714;111;10000;4350,61763540808;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;3,54603122040365;2,04532297878666;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13059;1866;4;###vastuun###;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;2673,71428571429;104;10000;4360,15224177191;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;3,42711499650589;2,01703333929878;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13060;1866;5;##vastuun####;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;1542,85714285714;98;10000;3729,3999708877;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;3,18832571547269;1,99122607569249;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13061;1866;6;#vastuun#####;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;98,7142857142857;55;164;36,1465271993234;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;1,99438000735994;1,74036268949424;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13062;1866;7;vastuun######;vastuun;vastuun;1;1;1;vastuun;1;1;1;1;2,55;,604805319;7;1;164;410;128;288;61;134;599;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;362,577085088458;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;1,65206248446137;254,857142857143;61;599;191,54497171807;219,414207311791;101,938679245283;362,577085088458;103,122763483993;1,09565471887616;,370233159396529;1,65206248446137;,45821882983386;78;28;25;15;22;22;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;16,0140845070423;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,727912932138284;142,714285714286;42;599;201,766956565997;36,9314185392639;16,0140845070423;62,4475138121547;17,2213784812687;1,44937822500327;,631022823330516;2,70526315789474;,912052390020489;8;11;2;5;15;8,2;2;15;5,06951674225463;CVCCVVC;1484;1;0;0;2,40629681002585;1,78532983501077;2,34126474519561;2,0083390024114;,039673713534964;-,431524686885069;2,15446744821173;1,6232492903979;1,5673959892633;1,20450211596866;,161181732329326;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13063;1867;1;######vastuut;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;4335,14285714286;164;10000;3840,69817561735;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;1;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;3,63700341347234;2,2148438480477;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301;,377252646704114;-,323232231536737;-,239042543930494;1,4692519466643;,56350665259781;,535591062619406;,659339700777378;-,0353408917768084;,233851076993747;,0514136281998988;,334548124983807;-,0742061258179471;-,0275133735261476;,915904561956309;1,22294209626801;,423240921198753;1,14090668584195;-,0140128415523596;-,754357989223737
13064;1867;2;#####vastuut#;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;4065,28571428571;111;10000;4090,36480501376;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;3,60909107386051;2,04532297878666;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13065;1867;3;####vastuut##;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;3515,85714285714;111;10000;4350,61763540808;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;3,54603122040365;2,04532297878666;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
