word,neighbours,old20_mean,old20_sd,spread,uniqueness_point
saccadé,1,3.900000,0.852242,1,7
adjoint,0,4.150000,0.489360,0,4
arnaque,0,2.950000,0.394034,0,3
bifteck,0,4.800000,0.410391,0,3
fiction,1,3.200000,0.767772,1,4
maladif,1,3.400000,0.753937,1,7
outrage,1,3.400000,0.820783,1,3
shooter,1,2.800000,0.523148,1,2
adhérer,0,2.850000,0.366348,0,3
convenu,1,2.750000,0.550120,1,5
coûteux,0,2.800000,0.410391,0,3
exténué,0,4.250000,0.444262,0,4
guérite,0,3.850000,0.366348,0,3
hantise,0,3.150000,0.489360,0,3
jésuite,0,3.500000,0.606977,0,2
jubiler,0,3.000000,0.324443,0,3
ligoter,1,2.600000,0.598243,1,3
revient,0,3.450000,0.510418,0,5
vieilli,0,3.550000,0.510418,0,3
baleine,1,2.850000,0.489360,1,4
détaler,1,2.450000,0.604805,1,5
éminent,0,3.650000,0.587143,0,4
éventré,0,3.700000,0.571241,0,6
garanti,0,3.600000,0.502625,0,4
geôlier,0,2.900000,0.307794,0,3
meurtri,1,3.750000,0.716350,1,7
acculer,2,2.450000,0.686333,2,5
allègre,0,3.750000,0.444262,0,4
amortir,0,2.700000,0.470162,0,5
collant,1,2.650000,0.587143,1,5
croupir,0,2.900000,0.307794,0,5
gondole,0,3.500000,0.606977,0,4
moiteur,0,2.600000,0.502625,0,4
prostré,0,3.750000,0.444262,0,4
rescapé,0,4.100000,0.447214,0,4
trophée,0,3.650000,0.489360,0,4
velouté,0,3.700000,0.656947,0,6
vermine,0,2.900000,0.307794,0,5
abréger,0,3.050000,0.510418,0,4
apparat,0,3.900000,0.307794,0,4
baroque,1,2.850000,0.489360,1,4
bottine,0,2.950000,0.394034,0,3
énoncer,0,2.750000,0.444262,0,3
funeste,0,3.200000,0.615587,0,4
hérissé,0,3.800000,0.410391,0,5
loterie,1,3.450000,0.825578,1,3
perfide,0,3.450000,0.510418,0,4
voilier,0,2.750000,0.444262,0,4
adéquat,0,4.400000,0.502625,0,3
cordial,0,3.600000,0.598243,0,5
défendu,1,3.100000,0.718185,1,6
fiancer,0,2.750000,0.444262,0,3
gruyère,1,3.550000,0.759155,1,3
noiraud,0,3.750000,0.444262,0,5
tanière,2,2.650000,0.670820,1,4
calotte,2,2.550000,0.686333,2,4
candide,0,3.250000,0.550120,0,5
destiné,0,3.350000,0.587143,0,4
emprunt,0,3.950000,0.223607,0,5
faction,1,3.100000,0.852242,1,6
jacques,0,3.650000,0.489360,0,3
malfrat,0,3.950000,0.223607,0,4
mirador,0,3.900000,0.307794,0,5
morbide,0,3.300000,0.656947,0,4
pirogue,0,3.750000,0.444262,0,3
troquer,4,2.100000,0.718185,3,7
virgule,0,3.650000,0.489360,0,3
chevelu,0,3.700000,0.470162,0,4
cratère,0,3.000000,0.000000,0,4
dactylo,0,4.550000,0.510418,0,3
forcené,0,3.650000,0.587143,0,4
lunaire,0,3.050000,0.394034,0,4
picoler,1,2.650000,0.587143,1,5
vénérer,0,2.900000,0.307794,0,3
abonder,1,2.750000,0.550120,1,4
candeur,0,2.500000,0.512989,0,5
chromer,0,2.950000,0.223607,0,3
délabré,0,3.350000,0.489360,0,5
expirer,1,2.500000,0.606977,1,4
forfait,0,3.450000,0.686333,0,4
grillon,0,3.300000,0.732695,0,6
lainage,0,3.200000,0.615587,0,4
présage,0,2.900000,0.447214,0,5
cahoter,0,2.800000,0.410391,0,3
carrure,0,2.850000,0.366348,0,5
châtier,0,3.000000,0.000000,0,5
cohorte,0,3.150000,0.489360,0,3
corrida,0,3.700000,0.571241,0,5
enfoiré,0,3.450000,0.759155,0,5
exagéré,0,4.300000,0.470162,0,4
fervent,0,2.900000,0.640723,0,6
franque,1,2.650000,0.587143,1,5
macadam,0,3.850000,0.366348,0,5
pécheur,1,2.900000,0.447214,1,3
smoking,0,4.500000,0.606977,0,2
unisson,0,3.150000,0.933302,0,4
varenne,0,3.100000,0.447214,0,5
vitreux,0,3.250000,0.550120,0,5
châssis,0,3.750000,0.444262,0,4
civière,1,2.650000,0.587143,1,3
conteur,1,1.950000,0.223607,1,6
cuistot,0,3.500000,0.606977,0,5
errance,0,3.300000,0.571241,0,2
gobelet,0,3.600000,0.502625,0,3
raviver,1,2.650000,0.587143,1,5
soutenu,0,3.000000,0.725476,0,5
avancée,0,3.400000,0.598243,0,6
boiteux,0,2.700000,0.470162,0,4
chômeur,0,3.200000,0.615587,0,5
déjouer,2,2.450000,0.686333,1,3
épineux,0,3.300000,0.571241,0,5
frichti,0,3.950000,0.223607,0,4
mutiler,0,2.950000,0.223607,0,5
néfaste,0,3.650000,0.587143,0,3
opulent,0,3.700000,0.470162,0,3
ordonné,0,4.000000,0.000000,0,3
oxygène,0,4.450000,0.759155,0,2
parloir,0,2.950000,0.394034,0,5
peigner,0,2.600000,0.502625,0,4
recréer,0,2.850000,0.366348,0,4
vautour,0,3.250000,0.638666,0,5
adverse,0,3.450000,0.686333,0,5
aigreur,0,2.850000,0.366348,0,3
athlète,0,3.950000,0.223607,0,3
avorter,0,2.650000,0.489360,0,3
ceindre,4,2.500000,0.945905,1,3
charrue,0,3.200000,0.523148,0,5
dixième,1,3.450000,0.759155,1,3
emblème,0,3.850000,0.366348,0,4
humilié,0,3.900000,0.307794,0,3
nuptial,0,3.850000,0.366348,0,3
oseille,1,2.800000,0.523148,1,3
poterie,1,3.200000,0.767772,1,4
poudrer,0,2.750000,0.444262,0,4
saturer,0,2.850000,0.366348,0,3
teindre,4,2.400000,0.882580,1,5
torride,0,2.900000,0.718185,0,5
bouilli,1,3.050000,0.998683,1,7
campeur,0,2.800000,0.410391,0,5
châtain,0,3.600000,0.598243,0,5
dormant,0,2.700000,0.470162,0,5
encrier,0,2.900000,0.307794,0,4
enfermé,0,3.600000,0.598243,0,4
éventer,0,2.900000,0.307794,0,6
exaucer,0,2.800000,0.410391,0,4
exulter,1,2.800000,0.523148,1,3
gencive,0,3.750000,0.444262,0,3
glycine,0,3.700000,0.470162,0,3
huileux,0,3.250000,0.638666,0,3
insérer,0,3.000000,0.000000,0,4
liqueur,0,2.800000,0.410391,0,5
martial,0,3.150000,0.587143,0,5
mercier,0,2.550000,0.510418,0,3
microbe,0,3.950000,0.223607,0,3
militer,0,2.600000,0.502625,0,4
murette,2,2.600000,0.680557,2,4
nouille,5,2.300000,0.864505,1,4
oeuvrer,0,2.850000,0.366348,0,3
pommeau,0,2.850000,0.366348,0,5
pompeux,0,3.400000,0.502625,0,5
torturé,1,3.100000,0.788069,1,7
agaçant,0,3.650000,0.489360,0,3
clébard,0,3.650000,0.489360,0,4
disposé,0,3.750000,0.444262,0,5
effigie,0,3.900000,0.307794,0,4
éprouvé,0,3.800000,0.523148,0,4
extrait,0,3.400000,0.753937,0,5
métèque,0,3.550000,0.510418,0,4
moduler,1,2.650000,0.587143,1,4
ouragan,0,3.800000,0.410391,0,3
reconnu,0,3.800000,0.523148,0,5
remiser,0,2.550000,0.510418,0,4
associé,0,4.000000,0.725476,0,5
galaxie,0,3.250000,0.638666,0,4
gravats,0,3.600000,0.680557,0,5
moufter,0,2.700000,0.470162,0,5
neigeux,0,3.250000,0.550120,0,3
orageux,0,3.500000,0.606977,0,4
piloter,2,2.400000,0.680557,2,4
proprio,0,3.800000,0.410391,0,5
reliure,0,2.850000,0.366348,0,5
tornade,1,3.150000,0.745160,1,4
altesse,0,3.050000,0.604805,0,4
ambiant,0,3.550000,0.604805,0,5
assorti,0,3.550000,0.604805,0,5
boudeur,0,2.550000,0.510418,0,5
bouleau,1,2.800000,0.523148,1,4
conduit,0,3.100000,0.552506,0,4
excepté,0,4.000000,0.000000,0,4
foireux,0,2.900000,0.307794,0,3
galopin,0,3.550000,0.686333,0,6
lacérer,0,2.950000,0.223607,0,3
moignon,0,3.250000,0.716350,0,4
monocle,0,3.350000,0.489360,0,4
orifice,0,3.650000,0.670820,0,4
pimpant,0,3.050000,0.510418,0,3
reluire,0,2.950000,0.604805,0,4
répandu,0,3.700000,0.470162,0,5
retaper,0,2.850000,0.366348,0,4
stature,0,2.950000,0.223607,0,5
batteur,0,2.750000,0.444262,0,5
brocart,0,3.700000,0.571241,0,5
brochet,1,2.800000,0.523148,1,5
caniche,0,2.800000,0.410391,0,4
cloquer,4,2.250000,0.786398,3,4
éboulis,0,3.800000,0.410391,0,5
lampion,0,3.600000,0.502625,0,4
livreur,0,3.000000,0.458831,0,3
préposé,0,3.600000,0.502625,0,4
romance,0,3.200000,0.410391,0,4
speaker,0,3.850000,0.366348,0,4
tréteau,0,3.300000,0.571241,0,3
tronçon,0,3.700000,0.656947,0,5
boudoir,0,2.650000,0.489360,0,5
déplacé,0,3.550000,0.604805,0,5
éperdre,0,3.450000,0.604805,0,3
fournil,1,3.150000,0.812728,1,7
gazelle,1,2.950000,0.686333,1,3
harnais,0,3.550000,0.510418,0,4
intimer,0,2.750000,0.444262,0,4
losange,1,3.300000,0.801315,1,3
penseur,0,2.650000,0.489360,0,5
rejeton,0,3.800000,0.523148,0,6
affront,0,3.900000,0.307794,0,5
bicoque,0,3.400000,0.598243,0,3
bivouac,0,4.450000,0.604805,0,3
compère,1,2.800000,0.523148,1,5
cordage,1,2.750000,0.550120,1,5
couiner,0,2.750000,0.444262,0,5
décimer,1,2.350000,0.587143,1,5
droguer,1,2.750000,0.550120,1,3
échéant,0,3.750000,0.550120,0,4
épauler,0,2.850000,0.366348,0,4
exhumer,0,2.800000,0.410391,0,4
jongler,0,2.750000,0.444262,0,4
truffer,0,2.800000,0.410391,0,4
vantail,0,3.850000,0.366348,0,4
vengeur,1,2.550000,0.604805,1,4
affable,0,3.150000,0.670820,0,5
bafouer,0,2.950000,0.223607,0,3
bidoche,0,3.250000,0.716350,0,3
cassure,0,2.700000,0.470162,0,5
commère,1,2.750000,0.550120,1,5
croûton,0,3.700000,0.571241,0,4
donnant,1,2.700000,0.571241,1,5
écusson,0,3.200000,0.615587,0,4
éduquer,0,2.900000,0.307794,0,3
emporté,0,3.650000,0.587143,0,4
étoiler,0,2.900000,0.307794,0,4
étriqué,0,3.950000,0.223607,0,4
friture,0,2.850000,0.366348,0,4
haillon,1,2.750000,0.638666,1,4
lutteur,0,2.800000,0.410391,0,3
poulain,0,2.950000,0.394034,0,4
recueil,0,3.750000,0.550120,0,5
référer,0,2.700000,0.470162,0,4
rizière,1,2.650000,0.587143,1,3
samovar,0,3.950000,0.223607,0,3
sanguin,0,3.700000,0.571241,0,5
sultane,0,3.500000,0.606977,0,3
terreau,0,2.600000,0.502625,0,6
trapèze,0,3.700000,0.470162,0,4
western,0,3.900000,0.307794,0,1
absorbé,0,3.850000,0.366348,0,4
affamer,1,2.950000,0.887041,1,5
brigand,0,3.650000,0.587143,0,6
calèche,0,3.150000,0.745160,0,4
calepin,0,3.400000,0.680557,0,5
citadin,0,3.750000,0.444262,0,4
console,0,2.900000,0.447214,0,5
crachat,0,3.650000,0.670820,0,6
démener,0,2.600000,0.502625,0,6
dépassé,0,3.350000,0.587143,0,4
écoeuré,0,3.750000,0.444262,0,4
embryon,0,4.250000,0.444262,0,4
glacier,0,2.800000,0.410391,0,6
infamie,0,3.750000,0.444262,0,4
languir,0,3.250000,0.716350,0,5
mamelle,1,2.700000,0.801315,1,6
matrone,0,3.500000,0.512989,0,4
méandre,0,3.050000,0.394034,0,3
nénette,0,2.800000,0.410391,0,3
receler,1,2.600000,0.598243,1,5
réviser,1,2.400000,0.598243,1,4
tatouer,0,2.800000,0.410391,0,3
tranché,1,3.450000,0.887041,1,7
affûter,0,2.900000,0.640723,0,4
attiser,1,2.750000,0.550120,1,5
cellier,1,2.650000,0.587143,1,5
combiné,1,3.150000,0.745160,1,7
corolle,0,2.900000,0.307794,0,4
déformé,0,3.250000,0.786398,0,5
déguisé,0,3.650000,0.489360,0,4
ébréché,0,4.100000,0.640723,0,4
emprise,0,3.450000,0.686333,0,5
équipée,0,3.900000,0.447214,0,6
factice,0,2.900000,0.307794,0,6
flipper,0,3.050000,0.510418,0,4
franger,1,2.600000,0.598243,1,6
navette,0,2.650000,0.489360,0,4
oraison,0,3.400000,0.598243,0,4
poirier,0,2.750000,0.444262,0,5
pruneau,0,3.000000,0.561951,0,4
réputer,1,2.450000,0.604805,1,4
rudesse,0,3.350000,0.489360,0,3
servile,1,3.100000,0.718185,1,6
blinder,0,3.000000,0.000000,0,3
clavier,1,2.600000,0.598243,1,4
désigné,1,3.450000,0.759155,1,5
dévider,1,2.050000,0.394034,1,4
deviser,2,2.600000,0.680557,2,5
écorché,0,3.900000,0.307794,0,4
enfoncé,0,3.500000,0.760886,0,5
enterré,0,3.350000,0.670820,0,5
étourdi,0,3.850000,0.366348,0,5
figuier,1,2.950000,0.604805,1,5
lisible,2,3.300000,0.978721,1,5
minutie,0,3.500000,0.606977,0,4
parader,0,2.850000,0.366348,0,6
picorer,1,2.700000,0.571241,1,5
poussif,1,3.100000,0.852242,1,7
venelle,0,2.950000,0.604805,0,4
ameuter,1,2.650000,0.587143,1,3
cambrer,0,2.850000,0.366348,0,4
censure,0,2.900000,0.307794,0,4
cézigue,1,3.700000,0.732695,1,3
culasse,0,3.100000,0.640723,0,4
cyclone,0,3.800000,0.410391,0,3
dancing,0,3.700000,0.470162,0,4
déboire,0,2.800000,0.410391,0,4
douille,5,2.300000,0.864505,1,4
emmerde,0,3.850000,0.366348,0,5
inclure,0,3.400000,0.680557,0,5
macabre,0,2.950000,0.223607,0,5
mélopée,0,3.800000,0.523148,0,5
modérer,0,2.800000,0.410391,0,4
mousser,2,2.550000,0.686333,1,6
palabre,0,2.900000,0.552506,0,4
patelin,0,3.600000,0.502625,0,4
pelisse,0,3.350000,0.670820,0,4
peureux,1,3.050000,0.686333,1,4
poivrot,0,3.900000,0.307794,0,4
rainure,0,2.950000,0.223607,0,4
saillir,4,2.350000,0.812728,3,7
trivial,0,3.800000,0.410391,0,4
anémone,0,3.900000,0.307794,0,3
annexer,0,3.550000,0.604805,0,4
bigoudi,0,4.150000,0.489360,0,4
cajoler,0,2.850000,0.366348,0,3
constat,0,3.000000,0.458831,0,5
crapule,0,3.200000,0.523148,0,5
déloger,0,2.450000,0.510418,0,4
fortuné,1,3.400000,0.940325,1,7
hussard,0,3.900000,0.307794,0,3
quatuor,0,3.950000,0.223607,0,4
raciste,1,3.300000,0.732695,1,6
risible,2,3.200000,0.894427,1,4
truquer,2,2.500000,0.688247,1,4
adoptif,0,3.650000,0.587143,0,6
affiner,0,2.750000,0.444262,0,5
agilité,0,3.550000,0.759155,0,3
caramel,0,3.550000,0.510418,0,4
carnage,0,2.700000,0.470162,0,4
chardon,1,3.050000,0.759155,1,5
cuisson,2,2.550000,0.825578,2,5
découpé,0,3.450000,0.510418,0,5
élevage,0,3.850000,0.366348,0,3
émilien,0,3.350000,0.489360,0,4
fortuit,0,3.250000,0.716350,0,6
orgasme,0,4.000000,0.000000,0,4
peloter,1,2.750000,0.550120,1,6
pillage,2,3.200000,0.951453,1,4
suraigu,0,4.000000,0.000000,0,4
tournoi,0,3.400000,0.680557,0,6
trognon,0,3.600000,0.598243,0,4
valoche,1,2.900000,0.718185,1,4
vanille,0,2.900000,0.307794,0,4
compote,0,2.700000,0.470162,0,6
échoppe,0,3.650000,0.587143,0,5
émigrer,0,3.000000,0.000000,0,4
engrais,0,3.700000,0.656947,0,4
flambée,0,3.800000,0.523148,0,6
fleurer,2,2.600000,0.680557,2,6
gigoter,1,2.650000,0.587143,1,2
insigne,1,3.250000,0.786398,1,4
moutard,0,3.100000,0.640723,0,4
myriade,0,3.500000,0.606977,0,3
osselet,0,3.850000,0.366348,0,3
platine,1,2.750000,0.550120,1,5
railler,3,2.150000,0.670820,1,4
repaire,1,2.800000,0.523148,1,4
sailler,4,1.900000,0.552506,2,6
sauveur,0,2.850000,0.366348,0,5
terrine,0,2.750000,0.444262,0,6
avarice,0,3.850000,0.366348,0,4
blaguer,0,2.700000,0.470162,0,4
camping,0,3.400000,0.502625,0,5
casseur,1,2.500000,0.606977,1,5
concept,1,2.800000,0.523148,1,6
crémeux,0,3.500000,0.606977,0,4
dompter,1,2.750000,0.550120,1,4
faiseur,0,2.700000,0.470162,0,4
frusque,2,2.950000,0.944513,2,3
grisant,0,3.050000,0.394034,0,4
hameçon,0,3.700000,0.656947,0,3
madrier,0,2.900000,0.307794,0,3
nervure,0,2.900000,0.307794,0,5
occulte,0,3.700000,0.470162,0,5
offense,0,3.750000,0.550120,0,2
optique,0,2.900000,0.307794,0,3
orfèvre,0,3.950000,0.223607,0,3
pérorer,0,2.800000,0.410391,0,4
potager,0,2.950000,0.223607,0,4
remuant,0,2.950000,0.510418,0,4
sadique,0,2.850000,0.366348,0,3
soulevé,0,3.500000,0.512989,0,5
vampire,0,3.450000,0.510418,0,3
volière,0,2.850000,0.366348,0,4
alvéole,0,3.900000,0.447214,0,3
brassée,0,3.350000,0.587143,0,6
calciné,0,3.500000,0.512989,0,4
capsule,0,3.350000,0.745160,0,4
clément,1,3.250000,0.850696,1,4
débiner,1,2.300000,0.571241,1,5
dégaine,0,3.200000,0.767772,0,5
ébattre,1,3.450000,0.825578,1,4
éjecter,0,3.050000,0.394034,0,2
embûche,0,3.900000,0.307794,0,4
envolée,0,3.750000,0.550120,0,6
exécrer,0,2.950000,0.223607,0,3
facette,0,2.750000,0.444262,0,4
fertile,0,2.900000,0.307794,0,4
filière,0,2.650000,0.489360,0,4
griotte,0,3.250000,0.550120,0,4
maillon,2,2.550000,0.686333,2,7
massage,2,2.700000,0.656947,2,4
ouvrant,0,2.800000,0.615587,0,6
prenant,0,2.850000,0.366348,0,5
supposé,0,3.750000,0.550120,0,6
tentant,1,2.700000,0.571241,1,5
tringle,0,3.250000,0.638666,0,4
vétuste,0,3.550000,0.510418,0,3
vouivre,0,3.050000,0.394034,0,4
vriller,3,2.300000,0.732695,2,2
albâtre,0,3.650000,0.587143,0,3
attardé,0,3.650000,0.587143,0,5
branque,1,2.600000,0.598243,1,5
chaland,0,3.700000,0.470162,0,5
concile,0,2.900000,0.307794,0,5
écluser,0,2.600000,0.502625,0,4
effréné,0,4.050000,0.686333,0,5
frégate,0,3.650000,0.489360,0,3
inanimé,0,3.750000,0.550120,0,3
indemne,0,3.350000,0.670820,0,4
loyauté,0,4.150000,0.587143,0,3
lyrisme,0,3.650000,0.670820,0,5
pluriel,0,3.800000,0.410391,0,4
rentier,3,2.400000,0.753937,2,5
sablier,1,2.550000,0.604805,1,4
torsion,0,2.950000,0.604805,0,5
vermeil,0,3.750000,0.444262,0,5
apposer,1,2.500000,0.606977,1,4
bestial,1,3.500000,0.760886,1,7
bibiche,0,3.450000,0.604805,0,4
bleuter,0,2.650000,0.489360,0,4
bouffir,1,2.700000,0.571241,1,6
buvette,1,2.800000,0.695852,1,3
caisson,1,2.600000,0.598243,1,4
dallage,0,2.850000,0.366348,0,3
décéder,1,2.550000,0.604805,1,4
déchoir,0,3.100000,0.447214,0,5
déserté,0,3.200000,0.695852,0,4
épargne,0,3.750000,0.444262,0,4
flirter,0,2.750000,0.444262,0,4
inceste,0,2.950000,0.394034,0,4
loubard,0,3.550000,0.686333,0,4
luzerne,0,3.450000,0.604805,0,3
mangeur,0,2.600000,0.502625,0,4
nacelle,0,2.900000,0.552506,0,3
pommade,0,3.350000,0.745160,0,5
poussin,2,2.550000,0.686333,2,7
récuser,1,2.400000,0.598243,1,5
revoilà,0,4.000000,0.000000,0,4
rougeur,1,2.550000,0.604805,1,4
adjurer,0,2.850000,0.366348,0,4
bandage,0,3.050000,0.510418,0,5
baratin,0,3.550000,0.604805,0,5
beurrer,1,2.650000,0.587143,1,4
écaillé,1,3.350000,0.812728,1,7
écuelle,1,2.850000,0.489360,1,4
entouré,0,3.400000,0.680557,0,5
idiotie,0,3.800000,0.410391,0,2
mélangé,1,3.600000,0.820783,1,7
météore,0,3.600000,0.598243,0,4
missive,0,3.550000,0.686333,0,6
pieuvre,0,3.800000,0.410391,0,3
préface,0,3.300000,0.732695,0,5
racisme,1,3.450000,0.759155,1,6
révolté,1,3.500000,0.827170,1,7
riposte,0,3.600000,0.502625,0,3
viscère,1,2.950000,0.686333,1,4
agencer,0,2.950000,0.223607,0,3
arrimer,1,2.700000,0.571241,1,5
brimade,1,3.400000,0.820783,1,4
cailler,4,1.850000,0.489360,2,6
chanvre,0,3.300000,0.571241,0,5
coulant,4,2.450000,0.825578,3,5
crucial,0,3.700000,0.470162,0,4
écharde,1,3.250000,0.786398,1,6
empirer,3,2.600000,0.753937,3,5
fichier,0,2.950000,0.394034,0,4
friable,0,3.150000,0.489360,0,4
gâterie,0,3.600000,0.753937,0,2
goéland,0,3.700000,0.470162,0,3
insurgé,0,3.800000,0.410391,0,5
kleenex,0,4.100000,0.307794,0,2
montage,0,2.850000,0.366348,0,6
morfler,0,2.650000,0.489360,0,4
piocher,0,2.750000,0.444262,0,3
planton,0,3.300000,0.571241,0,6
prélude,0,3.700000,0.470162,0,4
raboter,1,2.700000,0.571241,1,3
rebours,1,3.500000,0.888523,1,4
récrier,0,2.700000,0.470162,0,4
rongeur,3,2.400000,0.753937,3,4
terrier,0,2.750000,0.444262,0,6
théière,0,3.000000,0.458831,0,4
torpédo,0,4.100000,0.718185,0,5
torsade,1,3.150000,0.812728,1,5
végéter,0,2.850000,0.366348,0,6
affecté,0,3.900000,0.307794,0,4
avenant,0,3.350000,0.587143,0,4
caillot,2,2.650000,0.670820,2,7
casaque,0,2.900000,0.307794,0,4
clapier,1,2.750000,0.550120,1,4
cocasse,0,3.450000,0.759155,0,4
décence,0,2.800000,0.410391,0,5
délayer,0,2.500000,0.512989,0,5
dévasté,0,3.400000,0.598243,0,5
entorse,0,3.400000,0.502625,0,5
gourdin,0,3.050000,0.394034,0,4
immigré,0,4.000000,0.324443,0,4
imprimé,0,3.950000,0.510418,0,5
mariner,0,2.750000,0.444262,0,5
mézigue,1,3.550000,0.759155,1,3
ondoyer,0,3.400000,0.680557,0,4
pénurie,0,3.650000,0.489360,0,4
poireau,0,2.900000,0.307794,0,5
profane,0,3.400000,0.680557,0,5
rampant,0,2.850000,0.366348,0,4
récurer,1,2.500000,0.606977,1,5
saignée,0,3.500000,0.688247,0,6
sentant,1,2.600000,0.598243,1,5
typique,0,3.050000,0.604805,0,2
veuvage,0,3.550000,0.604805,0,3
amocher,0,2.800000,0.410391,0,4
amputer,2,2.650000,0.670820,2,4
assiégé,0,3.900000,0.307794,0,4
beignet,0,3.250000,0.716350,0,3
cassant,1,2.850000,0.489360,1,5
cerceau,2,2.750000,0.850696,2,5
dentier,2,2.650000,0.670820,1,5
enrôler,0,2.800000,0.410391,0,4
gorille,0,2.550000,0.510418,0,3
imputer,1,2.750000,0.550120,1,4
nullité,0,3.600000,0.598243,0,3
passeur,2,2.650000,0.670820,2,5
pétoche,0,3.000000,0.458831,0,4
saboter,1,2.550000,0.604805,1,4
scooter,1,2.700000,0.571241,1,3
soufflé,1,3.400000,0.753937,1,7
zyeuter,0,2.900000,0.307794,0,2
accoler,1,2.700000,0.571241,1,4
audible,0,3.350000,0.489360,0,3
baryton,0,3.850000,0.489360,0,4
bastion,0,3.000000,0.458831,0,4
bouffon,0,2.800000,0.615587,0,6
chiquer,1,2.600000,0.598243,1,4
chopine,0,3.450000,0.510418,0,4
conquis,0,3.400000,0.680557,0,4
démenti,0,3.300000,0.656947,0,6
dentelé,0,3.600000,0.502625,0,5
éberlué,0,3.950000,0.223607,0,3
éboueur,0,2.900000,0.307794,0,5
fondant,0,2.750000,0.444262,0,3
léopard,0,3.900000,0.307794,0,3
linceul,0,3.700000,0.470162,0,3
méninge,0,3.300000,0.656947,0,4
mordant,0,2.650000,0.489360,0,4
moulure,0,2.800000,0.410391,0,4
navrant,0,3.150000,0.587143,0,4
négligé,0,3.800000,0.410391,0,4
pitance,0,3.200000,0.695852,0,3
plomber,0,2.900000,0.307794,0,4
plumeau,0,3.150000,0.670820,0,5
rombier,0,2.650000,0.489360,0,4
ambigüe,0,3.900000,0.307794,0,5
