word,neighbours,old20_mean,old20_sd,spread,uniqueness_point
ndvrsmi,0,4.800000,0.410391,0,3
kugdhkf,0,4.600000,0.502625,0,4
mboisär,0,4.650000,0.587143,0,3
mdnamsr,0,4.750000,0.444262,0,3
nhydmdr,0,4.700000,0.470162,0,3
iiuftki,0,4.600000,0.502625,0,3
kkgfesi,0,4.450000,0.510418,0,4
bnäaekf,0,4.800000,0.410391,0,3
räollgp,0,4.650000,0.489360,0,3
diasfhj,0,4.750000,0.444262,0,3
lhouppp,0,4.750000,0.444262,0,4
eäjnorp,0,4.250000,0.638666,0,3
bfkjpjk,0,4.800000,0.410391,0,3
slgdehv,0,4.550000,0.510418,0,3
jsfyafo,0,4.800000,0.410391,0,3
pvyhkhg,0,4.650000,0.587143,0,3
gffejyi,0,4.550000,0.604805,0,3
uäyväde,0,4.550000,0.510418,0,3
gluföop,0,4.650000,0.489360,0,3
vgtlili,0,4.500000,0.606977,0,4
uauyemr,0,4.900000,0.307794,0,3
fvadlti,0,4.800000,0.410391,0,3
mevrfjm,0,4.650000,0.489360,0,3
vfhrkäe,0,4.700000,0.470162,0,4
gjänksl,0,4.650000,0.489360,0,3
oertjeu,0,4.650000,0.587143,0,3
lättpip,0,4.700000,0.470162,0,3
udauroh,0,4.750000,0.444262,0,3
ryymödp,0,4.700000,0.470162,0,3
jtmiäim,0,4.550000,0.510418,0,3
erjvypo,0,4.700000,0.470162,0,3
kyiatöe,0,4.750000,0.444262,0,3
äsnbubb,0,4.550000,0.510418,0,3
äbnedyo,0,4.700000,0.470162,0,3
rrmkfgb,0,4.750000,0.550120,0,3
ftfdbnj,0,4.500000,0.606977,0,3
srsdohi,0,4.500000,0.512989,0,3
fjpntld,0,4.750000,0.444262,0,3
ogmrsmj,0,4.700000,0.470162,0,3
yjltfbu,0,4.750000,0.444262,0,3
gohljdd,0,4.700000,0.470162,0,3
äffssjt,0,4.500000,0.512989,0,3
uäamsbr,0,4.500000,0.606977,0,3
ösäfäöä,0,4.750000,0.638666,0,5
bjdäbfu,0,4.800000,0.410391,0,3
sbmdjuy,0,4.600000,0.598243,0,3
oäemmöb,0,4.700000,0.571241,0,3
tdvbdps,0,4.450000,0.604805,0,3
mdädioy,0,4.550000,0.510418,0,3
neätyos,0,4.400000,0.502625,0,4
bvdmved,0,4.400000,0.680557,0,4
mfygvvl,0,4.600000,0.502625,0,3
lääkduf,0,4.800000,0.410391,0,3
dtädrmb,0,4.800000,0.410391,0,3
dnjhjun,0,4.700000,0.571241,0,3
egfjems,0,4.750000,0.550120,0,3
ieipjvy,0,4.750000,0.550120,0,3
alpgsmä,0,4.800000,0.410391,0,3
dbroams,0,4.750000,0.444262,0,3
yubmhdp,0,4.550000,0.510418,0,3
äoftsds,0,4.450000,0.604805,0,3
kvenemi,0,4.600000,0.502625,0,3
jmtehäf,0,4.600000,0.598243,0,3
itäisdr,0,4.700000,0.571241,0,3
yiyuooä,0,4.700000,0.571241,0,4
smhkeml,0,4.400000,0.598243,0,3
gonueäy,0,4.400000,0.680557,0,3
jnfftii,0,4.600000,0.598243,0,3
lälvmjn,0,4.600000,0.502625,0,3
nohkkst,0,4.700000,0.470162,0,3
juegijo,0,4.500000,0.512989,0,3
evjaiyl,0,4.600000,0.598243,0,3
öupiptg,0,4.700000,0.571241,0,2
eotänab,0,4.550000,0.604805,0,3
skähbtt,0,4.700000,0.470162,0,3
jgsinef,0,4.650000,0.489360,0,3
vjbsltu,0,4.500000,0.688247,0,5
shsiugk,0,4.850000,0.366348,0,3
fäagfys,0,4.900000,0.307794,0,3
bgjsvee,0,4.700000,0.470162,0,4
gagsmvb,0,4.700000,0.470162,0,3
skeunbb,0,4.650000,0.489360,0,3
bägmebä,0,4.600000,0.502625,0,3
bmhgvkä,0,4.400000,0.502625,0,3
höbluät,0,4.750000,0.550120,0,3
idäuoöp,0,4.450000,0.510418,0,3
lpjkubr,0,4.550000,0.510418,0,3
mlvfnma,0,4.700000,0.470162,0,3
gspasnt,0,4.700000,0.571241,0,3
ugrjtjr,0,4.700000,0.470162,0,3
oppnpko,0,4.750000,0.444262,0,3
ohfkubt,0,4.550000,0.510418,0,3
ijjkäuy,0,4.600000,0.598243,0,3
fhphjbv,0,4.450000,0.510418,0,3
hpyjkmg,0,4.600000,0.502625,0,3
fpääyuo,0,4.550000,0.604805,0,4
smsdääj,0,4.650000,0.489360,0,3
äddukgv,0,4.500000,0.688247,0,3
mimötäi,0,4.800000,0.410391,0,3
hgbovsg,0,4.350000,0.670820,0,3
ekugnäs,0,4.550000,0.686333,0,3
jmsudry,0,4.800000,0.410391,0,3
usksvöe,0,4.550000,0.510418,0,3
bbpaväa,0,4.850000,0.366348,0,3
pnngvhe,0,4.750000,0.444262,0,3
iphkgöl,0,4.650000,0.489360,0,3
fybgiym,0,4.650000,0.489360,0,3
uibvdei,0,4.400000,0.502625,0,3
äpghjlo,0,4.800000,0.410391,0,3
blmrpof,0,4.400000,0.598243,0,3
vmfbbry,0,4.550000,0.510418,0,4
hligbdt,0,4.700000,0.470162,0,3
läbvipe,0,4.400000,0.502625,0,3
olmnevo,0,4.500000,0.512989,0,3
ophdufl,0,4.650000,0.489360,0,3
bueroji,0,4.850000,0.366348,0,3
ikgmevr,0,4.600000,0.502625,0,3
sögykdb,0,4.700000,0.571241,0,3
vtgsukg,0,4.700000,0.470162,0,3
ohavnek,0,4.550000,0.604805,0,3
psleuyv,0,4.650000,0.670820,0,4
jdpbnsr,0,4.550000,0.510418,0,3
fbifyol,0,4.600000,0.598243,0,3
bfptslr,0,4.500000,0.606977,0,3
nnritjd,0,4.500000,0.512989,0,3
hlhkrle,0,4.650000,0.489360,0,3
nlbyöee,0,4.750000,0.550120,0,4
hfmndjh,0,4.900000,0.307794,0,3
ftheulg,0,4.650000,0.489360,0,3
trbergn,0,4.750000,0.550120,0,3
gähnäll,0,4.650000,0.587143,0,4
nlbööoo,0,4.850000,0.489360,0,4
vugdäip,0,4.550000,0.510418,0,4
fibfaud,0,4.800000,0.410391,0,3
uetanee,0,4.700000,0.470162,0,4
dbuesle,0,4.800000,0.410391,0,3
geiugäs,0,4.600000,0.598243,0,3
dokjprn,0,4.750000,0.444262,0,3
hdäjnip,0,4.350000,0.489360,0,3
rbufkgj,0,4.450000,0.604805,0,3
ikjnkef,0,4.600000,0.820783,0,5
äelteea,0,4.800000,0.410391,0,3
bjeeään,0,4.800000,0.410391,0,3
yujrrfd,0,4.850000,0.366348,0,3
peboisä,0,4.650000,0.670820,0,3
naapäou,0,4.750000,0.444262,0,2
ghppbnä,0,4.600000,0.502625,0,3
bvräeob,0,4.400000,0.598243,0,3
hmygpnf,0,4.500000,0.512989,0,4
ruotbnd,0,4.800000,0.410391,0,3
fgvfvno,0,4.650000,0.587143,0,4
manpdov,0,4.800000,0.410391,0,3
hesjnek,0,4.600000,0.502625,0,2
pdeditj,0,4.650000,0.489360,0,3
tesptou,0,4.850000,0.366348,0,3
bmrbvmi,0,4.350000,0.587143,0,3
nbmeyde,0,4.600000,0.502625,0,3
ntäbeeu,0,4.650000,0.489360,0,3
yuhjonl,0,4.700000,0.470162,0,3
fjmälär,0,4.650000,0.587143,0,5
hölkssf,0,4.850000,0.366348,0,3
huhpkmp,0,4.650000,0.489360,0,3
ngghähm,0,4.800000,0.410391,0,3
oähtfmd,0,4.750000,0.444262,0,3
lnbpgnt,0,4.550000,0.604805,0,4
mbtokgt,0,4.600000,0.502625,0,3
mgudypk,0,4.750000,0.550120,0,5
tjöäädy,0,4.600000,0.502625,0,3
glsebby,0,4.850000,0.366348,0,3
vjypjph,0,4.800000,0.410391,0,3
lövmlak,0,4.850000,0.366348,0,3
yiyovfr,0,4.800000,0.410391,0,4
fdgyjef,0,4.600000,0.502625,0,3
ökupgyn,0,4.700000,0.470162,0,3
egkgppm,0,4.600000,0.680557,0,3
efhrekb,0,4.550000,0.604805,0,3
ttpeäkf,0,4.800000,0.410391,0,3
rpytapö,0,4.900000,0.307794,0,3
ekghiey,0,4.900000,0.307794,0,3
mojekhh,0,4.600000,0.598243,0,3
msjhety,0,4.750000,0.444262,0,3
brdkjrr,0,4.650000,0.489360,0,3
nfäepma,0,4.600000,0.502625,0,4
jeräeam,0,4.800000,0.410391,0,4
jkggfhu,0,4.750000,0.550120,0,4
foenhmh,0,4.550000,0.510418,0,4
fojpmmo,0,4.650000,0.489360,0,3
eoöltar,0,4.800000,0.410391,0,3
otvvivi,0,4.800000,0.410391,0,3
aenofur,0,4.700000,0.470162,0,4
mebddem,0,4.550000,0.510418,0,3
ähffhbm,0,4.750000,0.444262,0,3
jäafpii,0,4.550000,0.604805,0,3
dlmdhgr,0,4.800000,0.410391,0,3
brotsyp,0,4.500000,0.512989,0,3
ökraphh,0,4.900000,0.307794,0,3
opkäfjä,0,4.800000,0.410391,0,3
aövttub,0,4.900000,0.307794,0,3
ovnjpbb,0,4.600000,0.598243,0,3
iupemnj,0,4.800000,0.410391,0,3
ddjmoth,0,4.600000,0.598243,0,3
jfoalsu,0,4.700000,0.470162,0,3
äöeuabe,0,4.700000,0.470162,0,2
svvpöps,0,4.750000,0.444262,0,3
vgbeeoh,0,4.450000,0.510418,0,3
asmöälo,0,4.900000,0.307794,0,3
kiegfhu,0,4.600000,0.680557,0,3
mmoenfd,0,4.400000,0.753937,0,3
tldfnkd,0,4.750000,0.444262,0,3
jätreud,0,4.600000,0.502625,0,3
fnufösb,0,4.550000,0.510418,0,3
päpbfko,0,4.550000,0.510418,0,4
drklojb,0,4.650000,0.587143,0,3
jtiribs,0,4.700000,0.571241,0,3
gpdmdkj,0,4.650000,0.489360,0,3
ukpkgre,0,4.450000,0.510418,0,3
dtyupdf,0,4.750000,0.444262,0,3
ygjueyy,0,4.650000,0.489360,0,3
fkkitpr,0,4.650000,0.489360,0,4
hhtögny,0,4.700000,0.470162,0,3
bsbidks,0,4.600000,0.502625,0,3
gofjbgn,0,4.650000,0.489360,0,4
jvsakpf,0,4.550000,0.604805,0,4
oääogna,0,4.750000,0.444262,0,3
dykdäjj,0,4.600000,0.598243,0,3
övnlrro,0,4.850000,0.366348,0,3
ygägpom,0,4.350000,0.587143,0,4
ygnjrtr,0,4.850000,0.366348,0,3
iealräj,0,4.950000,0.223607,0,3
irkhpsl,0,4.700000,0.571241,0,3
uöbadfe,0,4.600000,0.598243,0,3
tfpmkph,0,4.750000,0.444262,0,3
rvuäkäm,0,4.550000,0.510418,0,3
jivbgrp,0,4.750000,0.550120,0,3
pnmtpur,0,4.950000,0.223607,0,3
ihbövei,0,4.600000,0.502625,0,3
myfedmy,0,4.600000,0.598243,0,4
smnkaui,0,4.700000,0.571241,0,3
obiäfli,0,4.850000,0.366348,0,4
ukyonjm,0,4.750000,0.444262,0,3
fhhmlve,0,4.850000,0.366348,0,3
fgkuoäd,0,4.750000,0.444262,0,3
hupklnm,0,4.600000,0.502625,0,3
neäukev,0,4.700000,0.470162,0,4
eldssär,0,4.900000,0.307794,0,3
psddghe,0,4.900000,0.307794,0,3
oehlpjo,0,4.650000,0.489360,0,3
bgpppdf,0,4.300000,0.470162,0,3
gublbnr,0,4.700000,0.470162,0,3
ägieidä,0,4.600000,0.502625,0,3
dhkdrdk,0,4.750000,0.444262,0,3
egnjesd,0,4.550000,0.604805,0,3
rmgvksf,0,4.650000,0.489360,0,2
hsplhfä,0,4.650000,0.587143,0,5
vkujnät,0,4.500000,0.688247,0,4
isdiliv,0,4.550000,0.604805,0,3
tjoygae,0,4.700000,0.571241,0,3
vmyyvdj,0,5.000000,0.000000,0,3
lpgkbpe,0,4.400000,0.502625,0,3
foäyeek,0,4.750000,0.444262,0,3
npykyub,0,4.600000,0.502625,0,3
otjyylj,0,4.650000,0.587143,0,3
oyhträl,0,4.550000,0.510418,0,3
yfäfkuu,0,4.750000,0.444262,0,3
kämfygi,0,4.550000,0.686333,0,3
miöpfug,0,4.850000,0.366348,0,3
högnhfm,0,4.900000,0.307794,0,3
okbfkdg,0,4.550000,0.510418,0,4
idegmig,0,4.650000,0.587143,0,4
imubovm,0,4.600000,0.502625,0,3
enmlrlv,0,4.700000,0.470162,0,3
tibmutu,0,4.600000,0.598243,0,3
frresjp,0,4.650000,0.587143,0,3
mohiugä,0,4.850000,0.366348,0,3
ktätyny,0,4.450000,0.510418,0,3
jeootft,0,4.550000,0.604805,0,3
räyjtkä,0,4.700000,0.470162,0,4
lnomsäu,0,4.750000,0.550120,0,3
kpnutrk,0,4.450000,0.510418,0,3
gktldäb,0,4.800000,0.410391,0,3
jndngjy,0,4.700000,0.470162,0,4
yyfärnj,0,4.650000,0.489360,0,3
meämvml,0,4.750000,0.444262,0,3
mriunam,0,4.800000,0.410391,0,3
nsyusen,0,4.700000,0.470162,0,3
phiorjh,0,4.750000,0.444262,0,3
igpiyöe,0,4.750000,0.550120,0,3
pbjsyhb,0,5.000000,0.000000,0,3
fätktdt,0,4.600000,0.502625,0,3
dfvövgv,0,4.750000,0.444262,0,3
jäufjnh,0,4.900000,0.307794,0,3
myfptev,0,4.400000,0.598243,0,4
simrbrr,0,4.650000,0.670820,0,3
äväamlj,0,4.650000,0.670820,0,3
vrletdn,0,4.650000,0.489360,0,3
kgyähyp,0,4.500000,0.606977,0,3
bmjisys,0,4.600000,0.502625,0,4
rndsenä,0,4.800000,0.410391,0,3
nyäknöb,0,4.800000,0.410391,0,3
kryjyjö,0,4.600000,0.680557,0,3
aöfavsä,0,4.850000,0.366348,0,3
egveund,0,4.600000,0.502625,0,3
iftohgp,0,4.750000,0.444262,0,3
riyhghy,0,4.550000,0.604805,0,3
dksyvne,0,4.900000,0.307794,0,3
yödgirl,0,4.650000,0.670820,0,3
gkmfäok,0,4.700000,0.571241,0,3
boehysg,0,4.650000,0.489360,0,3
rnkakks,0,4.450000,0.510418,0,3
gnbföbn,0,4.700000,0.470162,0,3
äjgyrhr,0,4.750000,0.444262,0,3
uprnmot,0,4.800000,0.410391,0,3
mehsjäo,0,4.600000,0.502625,0,3
ismogel,0,4.500000,0.512989,0,3
mphyrnd,0,4.900000,0.307794,0,3
bvpomvi,0,4.350000,0.587143,0,3
käävkro,0,4.800000,0.410391,0,3
mlbtbdu,0,4.600000,0.502625,0,3
gvsynsr,0,4.650000,0.489360,0,3
oyirdäo,0,4.850000,0.366348,0,3
äakkkse,0,4.750000,0.444262,0,3
vjbsmun,0,4.600000,0.598243,0,5
rasbjed,0,4.550000,0.510418,0,3
tkifeev,0,4.600000,0.502625,0,3
eiibglf,0,4.700000,0.470162,0,3
jjrjgäy,0,4.550000,0.510418,0,3
vfmjsho,0,4.850000,0.366348,0,3
mäyarpp,0,4.700000,0.470162,0,3
nkriemp,0,4.700000,0.470162,0,3
umöäsma,0,4.650000,0.489360,0,3
lttddkm,0,4.850000,0.366348,0,3
dsalylb,0,4.800000,0.410391,0,3
tväodhg,0,4.650000,0.489360,0,3
ooväyid,0,4.700000,0.470162,0,3
inuöuss,0,4.750000,0.444262,0,3
yjgvesn,0,4.650000,0.489360,0,3
rdpedpe,0,4.600000,0.502625,0,3
ddäräid,0,4.550000,0.510418,0,3
mrlmvii,0,4.700000,0.470162,0,3
bodgrde,0,4.800000,0.410391,0,3
odbmehb,0,4.650000,0.489360,0,3
rvosglä,0,4.650000,0.489360,0,3
bgjgphä,0,4.500000,0.512989,0,4
losdipb,0,4.650000,0.587143,0,3
pgöasmo,0,4.850000,0.366348,0,3
dblfsyg,0,4.650000,0.489360,0,3
ärphmma,0,4.600000,0.598243,0,3
ijryoäm,0,4.650000,0.587143,0,3
öäbyeff,0,4.850000,0.366348,0,3
lojäifb,0,4.500000,0.606977,0,3
jrffipm,0,4.600000,0.502625,0,3
vyuyupa,0,4.900000,0.307794,0,3
mfmairt,0,4.950000,0.223607,0,3
gortfpä,0,4.700000,0.470162,0,3
teyoäek,0,4.500000,0.512989,0,3
tosusbl,0,4.800000,0.410391,0,3
jhhlild,0,4.500000,0.606977,0,3
mijegny,0,4.550000,0.510418,0,3
käofigd,0,4.550000,0.604805,0,3
dtipnhn,0,4.800000,0.410391,0,3
rkpkbuä,0,4.350000,0.489360,0,3
avvrvyö,0,5.000000,0.000000,0,2
otentbp,0,4.600000,0.502625,0,3
jmkemfk,0,4.500000,0.606977,0,3
rvtbfgb,0,4.550000,0.604805,0,3
ftäpflm,0,4.550000,0.510418,0,4
eshmmks,0,4.650000,0.489360,0,2
ökäfänd,0,4.300000,0.571241,0,3
moegvun,0,4.600000,0.502625,0,3
jfjkatv,0,4.750000,0.444262,0,3
ijmbhjv,0,4.650000,0.489360,0,3
usdstty,0,4.500000,0.512989,0,3
lrifäjo,0,5.000000,0.000000,0,3
ukeyöju,0,4.700000,0.571241,0,3
hfärjio,0,4.500000,0.512989,0,3
kdiilyt,0,4.800000,0.410391,0,3
nnuigve,0,4.700000,0.470162,0,3
mmnrnbg,0,4.650000,0.489360,0,3
lbratmä,0,4.750000,0.444262,0,3
jgätöbt,0,4.750000,0.444262,0,3
tiälvöö,0,4.750000,0.444262,0,3
yerdfey,0,4.350000,0.587143,0,3
tjitvbö,0,4.800000,0.410391,0,3
fipigmy,0,4.400000,0.598243,0,3
mgudnfb,0,4.400000,0.598243,0,5
ydutdrs,0,4.750000,0.444262,0,4
lvökgrk,0,4.750000,0.444262,0,3
kdpgsve,0,4.600000,0.502625,0,3
jmpteäi,0,4.400000,0.598243,0,4
npörrgh,0,4.900000,0.307794,0,4
ddevsfl,0,4.650000,0.489360,0,3
kyläähv,0,4.700000,0.470162,0,3
dvbnpsp,0,4.650000,0.670820,0,4
vdvaoäd,0,4.800000,0.410391,0,3
gdkseäl,0,4.800000,0.410391,0,3
äkuagnm,0,4.850000,0.366348,0,3
uksnouä,0,4.800000,0.410391,0,3
bfngesr,0,4.750000,0.444262,0,3
tyubnäm,0,4.500000,0.512989,0,4
saontpf,0,4.500000,0.512989,0,3
jrnjhns,0,4.750000,0.444262,0,3
vumpmos,0,4.650000,0.587143,0,3
göfjjiä,0,4.550000,0.604805,0,2
äudrhte,0,4.900000,0.307794,0,3
ofpifdl,0,4.800000,0.410391,0,3
kaaläöt,0,4.800000,0.523148,0,3
otumsäu,0,4.500000,0.760886,0,4
ggäbäku,0,4.650000,0.489360,0,3
selyyäp,0,4.750000,0.444262,0,3
rlspgpp,0,4.750000,0.444262,0,4
ujijeff,0,4.800000,0.410391,0,3
apimylä,0,4.800000,0.410391,0,3
äustsos,0,4.400000,0.598243,0,3
idmpgyv,0,4.550000,0.510418,0,3
hyjvvdg,0,4.350000,0.489360,0,3
lehgvhi,0,4.650000,0.489360,0,3
ädudibf,0,4.600000,0.502625,0,4
pvdhdng,0,4.450000,0.604805,0,3
nhneatm,0,4.900000,0.307794,0,4
notslam,0,4.850000,0.366348,0,3
laymumö,0,4.650000,0.587143,0,2
jmevmir,0,4.550000,0.510418,0,3
idekpnp,0,4.550000,0.510418,0,4
yrjosuö,0,4.900000,0.307794,0,3
vfjbrdk,0,4.700000,0.470162,0,3
grjämmi,0,4.550000,0.686333,0,4
hknbböä,0,4.700000,0.571241,0,3
hfnlmät,0,4.700000,0.571241,0,4
fpäoffi,0,4.500000,0.512989,0,4
fiijksä,0,4.850000,0.366348,0,3
iöygpfg,0,4.650000,0.587143,0,3
shitokk,0,4.800000,0.410391,0,3
äflänäi,0,4.500000,0.606977,0,3
ktsöspp,0,4.750000,0.444262,0,3
bnbätbb,0,4.600000,0.598243,0,4
ivdidmv,0,4.650000,0.587143,0,3
ininrös,0,4.700000,0.470162,0,3
eibdrun,0,4.650000,0.587143,0,3
rybmeyk,0,4.500000,0.512989,0,3
dlptvjy,0,4.750000,0.444262,0,3
äfsyyes,0,4.750000,0.444262,0,3
krfdäeb,0,4.650000,0.489360,0,3
rlkäyrg,0,4.750000,0.444262,0,3
ttyrtgv,0,4.850000,0.366348,0,3
lmejhgd,0,4.500000,0.606977,0,2
noovtsh,0,4.700000,0.470162,0,3
rpuiyra,0,4.900000,0.307794,0,3
pokhäli,0,4.450000,0.510418,0,4
teäohöy,0,4.550000,0.604805,0,3
tdeheia,0,4.700000,0.470162,0,3
fpluami,0,4.600000,0.502625,0,4
stnöfjd,0,4.500000,0.606977,0,3
blklhvr,0,4.800000,0.410391,0,4
ugppufn,0,4.700000,0.470162,0,3
dyeskrb,0,4.600000,0.598243,0,3
vhvihbr,0,4.550000,0.686333,0,3
fkfudbv,0,4.350000,0.489360,0,3
lnlihky,0,4.850000,0.366348,0,3
frläevu,0,4.700000,0.470162,0,3
tiohöyö,0,4.650000,0.587143,0,3
ähieseh,0,4.750000,0.444262,0,4
imoevjf,0,4.550000,0.604805,0,3
ienovnk,0,4.650000,0.489360,0,3
jvobövl,0,4.750000,0.444262,0,3
otämsnj,0,4.100000,0.447214,0,3
eobvdpä,0,4.650000,0.489360,0,3
jddjtio,0,4.600000,0.502625,0,3
ghunmpm,0,4.800000,0.410391,0,3
ivtmurr,0,4.650000,0.587143,0,4
kojmopd,0,4.650000,0.489360,0,3
olöojör,0,4.950000,0.223607,0,3
ojdbjne,0,4.750000,0.444262,0,2
trdikrö,0,4.800000,0.410391,0,3
frsvdnf,0,4.500000,0.606977,0,3
isräyöj,0,4.850000,0.366348,0,3
däukabj,0,4.700000,0.470162,0,3
äeysaän,0,4.750000,0.444262,0,3
yijibiö,0,4.900000,0.307794,0,3
kuvrögv,0,4.800000,0.410391,0,3
khbbono,0,4.850000,0.366348,0,3
ftsgvky,0,4.600000,0.502625,0,3
tjpsjbt,0,4.650000,0.489360,0,4
mmruvöp,0,4.700000,0.470162,0,3
ysaovmb,0,4.650000,0.587143,0,3
yönpyrl,0,4.750000,0.550120,0,3
ädpsöpk,0,4.650000,0.587143,0,5
tjpeghp,0,4.750000,0.444262,0,4
öhläkon,0,4.800000,0.410391,0,2
förheob,0,4.700000,0.571241,0,3
preoyyi,0,4.750000,0.444262,0,4
yvhffby,0,4.550000,0.510418,0,2
eulänjb,0,4.400000,0.680557,0,4
pbsdpoi,0,4.650000,0.489360,0,3
uivfäpe,0,4.700000,0.470162,0,3
fddgirv,0,4.550000,0.604805,0,3
afrhsfg,0,4.800000,0.410391,0,3
fuapiso,0,4.500000,0.606977,0,3
strieöf,0,4.800000,0.410391,0,3
pbmhjms,0,4.650000,0.489360,0,3
änjphii,0,4.800000,0.410391,0,3
vtoäimp,0,4.400000,0.502625,0,3
ipjkbua,0,4.400000,0.598243,0,3
sbkueav,0,4.850000,0.366348,0,3
drjsgth,0,4.550000,0.604805,0,3
oaejstk,0,4.700000,0.470162,0,3
sgivggr,0,4.600000,0.502625,0,4
niosdgu,0,4.550000,0.604805,0,2
ppfifjp,0,4.850000,0.366348,0,3
lkkkmnä,0,4.850000,0.366348,0,3
ldanhea,0,4.700000,0.470162,0,2
tefoeät,0,4.700000,0.571241,0,3
yutktop,0,4.650000,0.489360,0,3
nmmmyha,0,4.800000,0.410391,0,3
lofviyj,0,4.600000,0.502625,0,3
äprätyä,0,4.750000,0.444262,0,3
äräffay,0,4.700000,0.571241,0,4
jlekövi,0,4.750000,0.550120,0,2
bnyärbm,0,4.750000,0.550120,0,3
rvrrblb,0,4.150000,0.489360,0,4
dvugmhr,0,4.700000,0.470162,0,3
ästvaue,0,4.800000,0.410391,0,3
kfsbuhö,0,4.800000,0.410391,0,3
yufnrpo,0,4.650000,0.489360,0,3
jtsfuvk,0,4.850000,0.366348,0,3
gheäyby,0,4.850000,0.366348,0,3
jtulgdd,0,4.800000,0.410391,0,3
fomäibp,0,4.750000,0.444262,0,3
yaamsfj,0,4.700000,0.571241,0,3
fpjkrrb,0,4.450000,0.759155,0,3
ndfirne,0,4.600000,0.502625,0,3
öpdsdgy,0,4.550000,0.510418,0,3
etlfoet,0,4.550000,0.604805,0,3
ähibrun,0,4.650000,0.587143,0,4
turumbu,0,4.750000,0.550120,0,3
gvgösvd,0,4.650000,0.489360,0,3
ugmbvhg,0,4.600000,0.598243,0,3
thsöavj,0,4.900000,0.307794,0,3
nmsfdnp,0,4.750000,0.444262,0,4
inpdtkg,0,4.750000,0.444262,0,3
krädggh,0,4.600000,0.502625,0,3
istlile,0,4.400000,0.598243,0,3
bjjjjou,0,4.900000,0.307794,0,3
hnymjok,0,4.600000,0.680557,0,3
yäeöeov,0,4.650000,0.489360,0,3
rivhvgy,0,4.800000,0.523148,0,3
npömävy,0,4.700000,0.470162,0,4
hnbäjos,0,4.550000,0.604805,0,3
usollhe,0,4.600000,0.502625,0,3
hjdlfiv,0,4.600000,0.502625,0,3
kgidngi,0,4.650000,0.489360,0,4
khtmtik,0,4.650000,0.489360,0,3
vainpfd,0,4.800000,0.410391,0,3
afhoijj,0,4.750000,0.444262,0,3
lfshdok,0,4.750000,0.444262,0,3
ykyhtpt,0,4.650000,0.489360,0,3
teöflsb,0,4.750000,0.444262,0,4
njemhsl,0,4.700000,0.470162,0,4
bätptyb,0,4.650000,0.489360,0,3
äfdgama,0,4.850000,0.366348,0,3
nplugsp,0,4.800000,0.410391,0,4
demnomö,0,4.950000,0.223607,0,3
ndmkrio,0,4.600000,0.598243,0,3
sutnfju,0,4.700000,0.571241,0,3
vjlrsku,0,4.600000,0.502625,0,3
oiblkmä,0,4.600000,0.598243,0,3
äräthak,0,4.600000,0.680557,0,4
uhäkäuj,0,4.450000,0.510418,0,3
iugnysu,0,4.750000,0.444262,0,3
ösäfnkp,0,4.450000,0.604805,0,5
sdtpsym,0,4.550000,0.510418,0,3
äpmfneb,0,4.550000,0.510418,0,3
bärhkfn,0,4.550000,0.604805,0,3
dtfuurl,0,4.750000,0.444262,0,3
iinbdbm,0,4.750000,0.444262,0,3
jbrrhöb,0,4.850000,0.366348,0,3
bbyindn,0,4.500000,0.512989,0,3
ösmedef,0,4.800000,0.410391,0,3
biiptft,0,4.850000,0.366348,0,2
ätäibml,0,4.550000,0.510418,0,3
bubpudu,0,4.350000,0.587143,0,4
erbathm,0,4.550000,0.604805,0,3
rjbirfo,0,4.750000,0.444262,0,3
bdnlsey,0,4.700000,0.470162,0,3
udirpva,0,4.850000,0.366348,0,3
gefpnlr,0,4.650000,0.489360,0,3
öytbödy,0,4.900000,0.307794,0,3
tdlyrto,0,4.800000,0.410391,0,3
mrdrsiv,0,4.650000,0.489360,0,3
rneokof,0,4.550000,0.510418,0,3
jndhdgk,0,4.550000,0.510418,0,4
tvvmplk,0,4.900000,0.307794,0,3
lpetdgi,0,4.600000,0.598243,0,3
vnojrlo,0,4.750000,0.444262,0,3
äjodkgh,0,4.750000,0.444262,0,3
foiieäö,0,4.700000,0.470162,0,3
ludmpöe,0,4.650000,0.489360,0,3
älfsbsk,0,4.450000,0.510418,0,3
eliengk,0,4.650000,0.587143,0,3
jrbflyi,0,4.650000,0.489360,0,4
uneyduj,0,4.550000,0.510418,0,3
gäärjne,0,4.700000,0.470162,0,4
pfkdypr,0,4.750000,0.444262,0,3
ssnyemm,0,4.350000,0.670820,0,3
mddgkbk,0,4.600000,0.502625,0,3
eyeöjse,0,4.600000,0.502625,0,3
uhvsyae,0,4.600000,0.502625,0,3
tuähait,0,4.750000,0.444262,0,3
oämaöbj,0,4.500000,0.606977,0,3
fögyklp,0,4.550000,0.759155,0,3
nfoujgr,0,4.600000,0.502625,0,4
ptäädnö,0,4.750000,0.444262,0,3
äahvvvn,0,4.800000,0.410391,0,3
äbmtttu,0,4.800000,0.410391,0,3
rprsndö,0,4.600000,0.502625,0,4
mädhäyh,0,4.600000,0.502625,0,3
hbäeiej,0,4.800000,0.410391,0,4
uvpuypu,0,4.800000,0.410391,0,3
sumpföb,0,4.700000,0.470162,0,3
yrykmom,0,4.650000,0.489360,0,3
lpyriht,0,4.950000,0.223607,0,3
kugfrie,0,4.350000,0.587143,0,4
oubjiel,0,4.650000,0.489360,0,3
